Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
244,Solomon Jones,PF,29,ORL,11,85,5.8,0.373,0.0,0.235,10.6,10.7,10.7,3.4,1.2,1.8,9.6,11.1,,0.0,0.1,0.0,0.013000000000000001,,-5.1,-1.5,-6.6,-0.1
245,Terrence Jones,PF,22,HOU,76,2078,19.1,0.5770000000000001,0.142,0.27399999999999997,9.2,18.5,14.1,7.0,1.3,3.5,8.2,18.3,,4.6,2.7,7.3,0.16899999999999998,,1.9,0.3,2.2,2.2
246,DeAndre Jordan,C,25,LAC,82,2870,18.2,0.63,0.0,0.726,13.3,29.3,21.6,3.7,1.4,5.4,15.3,12.4,,5.3,5.8,11.1,0.18600000000000003,,0.9,1.6,2.5,3.3
247,Cory Joseph,SG,22,SAS,68,936,14.7,0.5579999999999999,0.14300000000000002,0.36200000000000004,4.0,8.7,6.4,17.2,1.9,1.1,12.3,16.9,,1.6,1.3,2.9,0.14800000000000002,,-0.4,1.3,0.9,0.7
248,Chris Kaman,C,31,LAL,39,736,17.0,0.537,0.009000000000000001,0.19699999999999998,7.8,25.4,16.6,14.1,0.7,3.9,16.4,26.7,,-0.2,0.7,0.5,0.036000000000000004,,-1.7,0.3,-1.4,0.1
249,Enes Kanter,C,21,UTA,80,2138,15.6,0.523,0.001,0.239,11.6,20.9,16.1,6.4,0.7,1.5,13.3,23.3,,1.3,0.9,2.2,0.05,,-1.2,-2.4,-3.6,-0.9
250,Sergey Karasev,SF,20,CLE,22,156,2.3,0.47,0.5429999999999999,0.28600000000000003,0.0,11.8,5.8,5.6,1.0,0.5,21.8,14.4,,-0.2,0.1,-0.1,-0.040999999999999995,,-7.5,-0.9,-8.4,-0.3
251,Ryan Kelly,PF,22,LAL,59,1312,12.6,0.5479999999999999,0.38299999999999995,0.364,3.4,14.4,8.9,10.7,1.2,2.5,9.8,15.9,,1.5,0.7,2.2,0.081,,-1.4,-0.1,-1.5,0.2
252,Michael Kidd-Gilchrist,SF,20,CHA,62,1502,12.0,0.516,0.025,0.521,8.2,16.2,12.2,5.4,1.5,2.1,12.1,15.2,,0.9,2.2,3.1,0.098,,-2.9,0.8,-2.1,0.0
253,Andrei Kirilenko,PF,32,BRK,45,857,12.4,0.532,0.031,0.7440000000000001,7.7,12.7,10.2,13.1,2.5,1.9,20.3,14.6,,0.4,0.9,1.3,0.07,,-1.1,0.8,-0.4,0.4
254,Brandon Knight,PG,22,MIL,72,2400,16.5,0.523,0.31,0.29600000000000004,2.1,10.3,6.1,26.6,1.5,0.6,13.2,26.8,,2.4,0.4,2.8,0.055,,1.7,-2.2,-0.5,0.9
255,Kyle Korver,SG,32,ATL,71,2408,13.5,0.653,0.644,0.154,1.1,12.4,6.8,13.3,1.5,0.8,13.6,14.2,,3.9,2.0,5.9,0.11800000000000001,,0.9,0.2,1.1,1.9
256,Kosta Koufos,C,24,MEM,80,1349,16.5,0.514,0.0,0.203,14.0,22.7,18.4,4.7,1.3,4.4,11.8,19.4,,1.3,2.2,3.5,0.124,,-1.5,0.1,-1.5,0.2
257,Viacheslav Kravtsov,C,26,PHO,20,59,10.5,0.54,0.0,0.5329999999999999,17.2,15.2,16.2,2.5,0.0,1.3,24.5,18.3,,0.0,0.0,0.0,0.027000000000000003,,-3.8,-3.0,-6.9,-0.1
258,Ognjen Kuzmić,C,23,GSW,21,92,3.4,0.42,0.0,0.846,12.1,12.8,12.5,2.9,1.6,3.3,35.9,13.3,,-0.2,0.1,0.0,-0.025,,-8.7,-0.2,-8.9,-0.2
259,Doron Lamb,SG,22,ORL,53,695,7.5,0.5429999999999999,0.563,0.225,1.3,6.7,4.0,9.3,0.8,0.1,13.3,13.3,,0.3,0.2,0.5,0.036000000000000004,,-3.0,-1.6,-4.6,-0.5
260,Jeremy Lamb,SG,21,OKC,78,1538,13.4,0.522,0.406,0.105,2.1,11.3,6.9,11.8,1.8,1.4,8.7,20.1,,1.4,1.8,3.3,0.102,,-0.1,0.2,0.1,0.8
261,Carl Landry,PF,30,SAC,18,233,11.2,0.563,0.0,0.28300000000000003,7.2,20.6,13.8,3.4,0.7,0.3,11.8,14.5,,0.3,0.1,0.4,0.08800000000000001,,-2.4,-0.7,-3.1,-0.1
262,Shane Larkin,PG,21,DAL,48,489,8.3,0.446,0.27699999999999997,0.182,2.6,7.3,5.0,20.4,2.7,0.2,20.9,17.4,,-0.4,0.3,-0.1,-0.01,,-3.8,0.0,-3.8,-0.2
263,Ty Lawson,PG,26,DEN,62,2222,19.0,0.5539999999999999,0.251,0.504,1.9,8.5,5.2,38.2,2.2,0.3,16.9,22.7,,4.8,1.5,6.3,0.136,,2.9,-0.5,2.3,2.5
264,Ricky Ledo,SG,21,DAL,11,33,12.7,0.506,0.47100000000000003,0.235,0.0,7.0,3.5,9.5,1.6,0.0,9.6,28.6,,0.0,0.0,0.0,0.024,,-1.4,-2.5,-3.9,0.0
265,Courtney Lee,SG,28,TOT,79,1973,13.8,0.574,0.316,0.182,1.7,9.5,5.6,9.3,1.7,1.2,9.9,17.0,,2.8,1.9,4.7,0.114,,0.1,0.8,0.9,1.5
266,David Lee,PF,30,GSW,69,2288,19.1,0.5660000000000001,0.001,0.302,8.8,21.6,15.3,10.9,1.0,0.9,12.0,24.3,,4.1,3.5,7.6,0.16,,1.1,0.3,1.3,1.9
267,Alex Len,C,20,PHO,42,362,7.3,0.469,0.0,0.397,12.1,18.6,15.3,1.6,0.6,3.8,22.1,14.3,,-0.2,0.4,0.2,0.024,,-5.9,-0.7,-6.6,-0.4
268,Kawhi Leonard,SF,22,SAS,66,1923,19.4,0.602,0.282,0.195,4.6,18.9,12.1,10.4,3.0,1.9,10.3,18.3,,3.8,3.9,7.7,0.193,,2.1,3.0,5.1,3.5
269,Meyers Leonard,C,21,POR,40,355,9.4,0.489,0.066,0.231,8.0,25.5,16.8,7.3,1.0,1.0,13.0,14.2,,0.2,0.5,0.6,0.086,,-4.7,0.8,-4.0,-0.2
270,Jon Leuer,PF,24,MEM,49,642,17.6,0.5660000000000001,0.19899999999999998,0.191,6.8,22.4,14.6,5.2,1.5,1.7,9.2,21.1,,1.1,0.9,2.0,0.149,,1.0,0.0,1.0,0.5
271,Rashard Lewis,SF,34,MIA,60,971,10.7,0.535,0.568,0.14,3.2,10.7,7.1,8.5,2.9,0.7,12.3,14.1,,0.5,1.1,1.7,0.083,,-1.3,1.0,-0.3,0.4
272,DeAndre Liggins,SG,25,MIA,1,1,129.1,1.0,0.0,0.0,100.0,0.0,62.8,0.0,0.0,0.0,0.0,47.8,,0.0,0.0,0.0,2.123,,42.1,-0.6,41.5,0.0
273,Damian Lillard,PG,23,POR,82,2937,18.6,0.568,0.425,0.327,1.3,9.2,5.3,25.1,1.1,0.5,11.5,25.0,,7.8,1.8,9.6,0.157,,3.8,-0.6,3.2,3.9
274,Jeremy Lin,PG,25,HOU,71,2054,14.3,0.5720000000000001,0.34600000000000003,0.4,2.0,7.8,5.1,22.3,1.7,1.0,18.4,20.4,,2.8,1.6,4.4,0.10300000000000001,,0.2,-0.4,-0.2,0.9
275,Shaun Livingston,PG,28,BRK,76,1974,14.5,0.551,0.012,0.392,4.1,10.8,7.5,20.1,2.5,1.3,15.5,16.1,,2.6,1.8,4.4,0.10800000000000001,,-0.6,1.1,0.4,1.2
276,Brook Lopez,C,25,BRK,17,533,25.4,0.629,0.004,0.502,8.8,14.1,11.5,6.1,0.9,4.8,9.1,27.1,,1.9,0.5,2.3,0.21100000000000002,,4.0,-0.3,3.7,0.8
277,Robin Lopez,C,25,POR,82,2603,17.7,0.605,0.002,0.376,13.6,15.3,14.5,4.2,0.5,3.7,10.1,14.0,,7.0,2.6,9.5,0.17600000000000002,,1.2,-0.1,1.2,2.1
278,Kevin Love,PF,25,MIN,77,2797,26.9,0.591,0.355,0.445,8.5,29.5,18.7,21.4,1.0,1.0,10.3,28.8,,10.6,3.7,14.3,0.245,,8.3,0.6,8.9,7.7
279,Kyle Lowry,PG,27,TOR,79,2862,20.1,0.5670000000000001,0.46299999999999997,0.35600000000000004,3.6,11.5,7.5,34.7,2.2,0.4,13.4,22.9,,8.4,3.3,11.7,0.19699999999999998,,4.1,0.6,4.7,4.8
280,John Lucas III,PG,31,UTA,42,591,5.2,0.40299999999999997,0.442,0.084,2.3,5.4,3.8,11.1,1.2,0.0,10.0,17.0,,-0.7,0.0,-0.7,-0.057999999999999996,,-4.1,-1.7,-5.9,-0.6
281,Shelvin Mack,PG,23,ATL,73,1490,13.2,0.51,0.36700000000000005,0.14800000000000002,1.6,10.7,6.2,28.8,1.7,0.1,14.3,19.0,,1.2,1.2,2.3,0.07400000000000001,,-0.6,-0.5,-1.1,0.3
282,Ian Mahinmi,C,27,IND,77,1248,10.2,0.5379999999999999,0.005,0.767,10.1,12.9,11.6,2.9,1.7,4.4,18.7,11.4,,0.7,2.7,3.3,0.129,,-4.1,2.7,-1.3,0.2
283,Shawn Marion,SF,35,DAL,76,2409,13.7,0.537,0.22899999999999998,0.092,6.4,17.4,11.9,7.6,1.9,1.3,11.4,15.7,,2.2,2.1,4.3,0.086,,0.1,0.1,0.2,1.3
284,Kendall Marshall,PG,22,LAL,54,1564,12.6,0.494,0.425,0.086,1.0,9.6,5.3,44.3,1.5,0.2,25.6,16.3,,0.6,0.3,0.9,0.028999999999999998,,0.0,-2.4,-2.4,-0.2
285,Cartier Martin,SF,29,TOT,59,870,11.0,0.562,0.5720000000000001,0.24600000000000002,1.7,12.8,7.3,5.9,1.6,0.6,10.4,17.1,,0.5,0.8,1.3,0.07,,-0.9,-0.3,-1.3,0.2
286,Kenyon Martin,PF,36,NYK,32,633,12.2,0.521,0.008,0.154,6.5,18.7,12.5,11.9,2.1,3.8,16.5,11.6,,0.5,0.7,1.2,0.09,,-2.2,2.1,0.0,0.3
287,Kevin Martin,SG,30,MIN,68,2177,16.3,0.5529999999999999,0.29,0.332,1.7,8.7,5.1,9.2,1.5,0.2,8.3,25.0,,3.8,1.5,5.3,0.11699999999999999,,1.1,-0.8,0.3,1.3
288,Roger Mason,SG,33,MIA,25,260,8.2,0.528,0.716,0.10400000000000001,0.5,9.8,5.3,10.5,1.2,0.3,11.4,14.5,,0.1,0.2,0.3,0.055,,-1.9,-0.8,-2.7,0.0
289,Wesley Matthews,SG,27,POR,82,2780,15.7,0.588,0.506,0.298,2.0,9.1,5.6,10.9,1.4,0.4,8.8,19.6,,6.3,1.9,8.2,0.142,,1.9,0.1,1.9,2.7
290,Jason Maxiell,PF,30,ORL,34,488,8.1,0.45899999999999996,0.0,0.295,6.5,13.5,10.0,2.8,0.8,3.2,10.6,12.4,,-0.1,0.4,0.3,0.028999999999999998,,-4.2,0.0,-4.2,-0.3
291,Eric Maynor,PG,26,TOT,31,327,6.2,0.387,0.366,0.109,3.1,10.6,6.7,23.0,1.4,0.7,21.5,18.2,,-0.6,0.2,-0.4,-0.057999999999999996,,-4.4,-1.6,-6.0,-0.3
292,O.J. Mayo,SG,26,MIL,52,1346,11.2,0.516,0.413,0.16,2.0,8.8,5.3,14.6,1.1,0.8,13.9,23.0,,0.0,0.0,0.1,0.002,,-1.0,-2.4,-3.4,-0.5
293,Luc Mbah a Moute,PF-SF,27,TOT,64,1003,8.3,0.503,0.08800000000000001,0.34700000000000003,6.0,10.1,8.0,5.1,1.5,1.1,15.2,11.2,,0.2,0.8,1.0,0.049,,-3.0,0.2,-2.8,-0.2
294,Ray McCallum,PG,22,SAC,45,897,9.7,0.439,0.19699999999999998,0.14300000000000002,2.2,7.8,5.0,21.0,1.2,0.8,10.9,17.6,,0.0,0.4,0.4,0.02,,-2.3,-0.8,-3.1,-0.3
295,CJ McCollum,SG,22,POR,38,476,9.0,0.521,0.449,0.191,1.6,9.2,5.4,8.7,1.5,0.3,15.4,20.9,,-0.2,0.3,0.2,0.019,,-2.9,-0.6,-3.4,-0.2
296,JaVale McGee,C,26,DEN,5,79,10.2,0.455,0.0,0.026000000000000002,13.6,9.6,11.6,4.4,0.6,6.5,17.2,25.0,,-0.1,0.1,-0.1,-0.039,,-6.3,-0.1,-6.5,-0.1
297,Ben McLemore,SG,20,SAC,82,2187,7.7,0.485,0.43700000000000006,0.21100000000000002,2.7,9.5,6.1,5.8,1.0,0.7,11.5,16.9,,-0.1,0.9,0.8,0.016,,-2.9,-1.1,-4.0,-1.1
298,Josh McRoberts,PF,26,CHA,78,2360,13.8,0.5479999999999999,0.514,0.15,4.0,13.8,8.9,21.9,1.3,1.5,12.1,13.4,,3.5,3.0,6.5,0.132,,0.5,1.5,2.0,2.3
299,Jodie Meeks,SG,26,LAL,77,2556,14.7,0.601,0.45299999999999996,0.289,1.3,6.9,4.1,8.5,2.1,0.1,9.9,19.1,,3.8,0.7,4.5,0.084,,0.4,-0.5,-0.1,1.2
300,Gal Mekel,PG,25,DAL,31,292,5.4,0.4,0.233,0.14,2.0,8.6,5.3,30.1,0.7,0.3,25.4,19.0,,-0.5,0.1,-0.4,-0.073,,-4.9,-2.7,-7.6,-0.4
301,Khris Middleton,SF,22,MIL,82,2460,12.5,0.541,0.34,0.16,2.7,12.0,7.2,11.7,1.8,0.7,11.9,19.1,,1.9,0.8,2.7,0.053,,-1.2,-1.1,-2.3,-0.2
302,C.J. Miles,SG,26,CLE,51,984,16.0,0.569,0.516,0.183,2.0,9.9,5.9,9.1,2.4,1.3,9.1,22.0,,1.5,0.9,2.5,0.122,,1.5,0.9,2.4,1.1
303,Andre Miller,SG,37,TOT,58,982,13.9,0.534,0.091,0.33299999999999996,3.1,11.7,7.4,29.2,1.7,0.7,18.7,14.5,,1.4,0.8,2.2,0.10800000000000001,,-0.3,1.1,0.8,0.7
304,Darius Miller,SF,23,NOP,45,723,9.0,0.55,0.46399999999999997,0.217,1.4,7.0,4.2,8.7,1.7,1.0,10.8,12.8,,0.6,0.2,0.8,0.055,,-2.8,0.0,-2.8,-0.1
305,Mike Miller,SF,33,MEM,82,1707,12.5,0.619,0.526,0.126,2.1,12.3,7.2,11.5,0.8,0.2,14.1,14.7,,2.6,1.4,3.9,0.111,,0.7,-0.3,0.4,1.0
306,Quincy Miller,PF,21,DEN,52,789,8.6,0.45899999999999996,0.36700000000000005,0.215,4.9,15.2,10.1,4.9,1.4,3.0,14.6,17.7,,-0.7,0.7,0.0,0.002,,-3.4,-0.4,-3.7,-0.4
307,Patty Mills,PG,25,SAS,81,1527,18.7,0.588,0.47700000000000004,0.12300000000000001,2.6,9.6,6.2,15.3,2.3,0.4,8.2,22.6,,3.4,2.1,5.6,0.175,,2.9,1.1,4.0,2.3
308,Paul Millsap,PF,28,ATL,74,2482,19.8,0.545,0.20199999999999999,0.373,7.2,21.9,14.6,16.2,2.6,2.5,13.2,25.7,,2.7,4.0,6.7,0.129,,1.4,1.3,2.8,3.0
309,Tony Mitchell,PF,21,DET,21,79,18.1,0.54,0.083,1.5830000000000002,19.7,16.0,18.0,3.4,3.8,3.0,16.4,13.2,,0.1,0.1,0.2,0.151,,0.5,-0.1,0.4,0.0
310,Tony Mitchell,SF,24,MIL,3,10,30.9,0.6,0.2,0.0,11.1,0.0,5.7,22.6,5.2,0.0,0.0,22.6,,0.0,0.0,0.1,0.242,,9.0,1.7,10.6,0.0
311,Nazr Mohammed,C,36,CHI,80,562,10.1,0.445,0.0,0.23800000000000002,13.6,21.7,17.7,5.8,1.3,4.1,21.0,14.5,,-0.4,1.2,0.8,0.07,,-5.1,1.2,-3.9,-0.3
312,Greg Monroe,PF,23,DET,82,2690,18.1,0.531,0.001,0.36200000000000004,9.9,21.6,15.4,10.3,1.7,1.4,12.4,21.4,,3.7,2.3,5.9,0.106,,0.6,-0.6,0.1,1.4
313,E'Twaun Moore,SG,24,ORL,79,1506,11.1,0.513,0.353,0.149,2.2,8.1,5.1,11.8,2.0,0.7,10.2,16.4,,0.6,1.1,1.7,0.055,,-1.9,0.3,-1.6,0.2
314,Darius Morris,PG,23,TOT,27,313,9.2,0.498,0.396,0.271,2.5,6.8,4.6,21.5,2.1,0.0,20.1,18.6,,-0.1,0.2,0.0,0.006,,-3.6,-0.9,-4.5,-0.2
315,Marcus Morris,SF,24,PHO,82,1800,14.8,0.552,0.39899999999999997,0.244,5.2,14.6,9.9,7.6,2.0,0.8,11.6,19.9,,2.3,1.8,4.2,0.111,,0.6,-0.1,0.5,1.1
316,Markieff Morris,PF,24,PHO,81,2153,18.4,0.564,0.128,0.387,7.3,18.0,12.6,10.9,1.6,1.8,12.9,23.2,,4.0,2.4,6.4,0.14300000000000002,,0.8,0.2,1.0,1.6
317,Anthony Morrow,SG,28,NOP,76,1426,13.9,0.57,0.375,0.16699999999999998,2.3,9.2,5.7,6.7,1.4,0.7,8.4,19.4,,2.1,0.3,2.4,0.081,,0.7,-1.6,-0.9,0.4
318,Donatas Motiejūnas,PF,23,HOU,62,952,10.7,0.504,0.284,0.324,7.4,18.2,13.1,5.5,1.0,1.6,12.7,17.8,,0.3,1.0,1.4,0.069,,-3.2,-0.6,-3.8,-0.4
319,Arnett Moultrie,PF,23,PHI,12,187,6.7,0.44799999999999995,0.0,0.132,6.1,14.4,10.1,1.5,2.1,1.7,14.8,10.7,,-0.1,0.1,0.0,0.006999999999999999,,-5.9,-1.4,-7.3,-0.3
320,Timofey Mozgov,C,27,DEN,82,1770,16.7,0.584,0.044000000000000004,0.47700000000000004,10.4,21.9,16.1,5.5,0.7,4.2,15.6,18.8,,2.6,1.9,4.5,0.12300000000000001,,-0.9,0.0,-0.8,0.5
321,Shabazz Muhammad,SG,21,MIN,37,290,13.1,0.505,0.08900000000000001,0.32299999999999995,8.8,11.2,10.0,3.4,1.4,0.3,10.2,23.1,,0.1,0.2,0.3,0.053,,-2.2,-2.3,-4.5,-0.2
322,Byron Mullens,C,24,TOT,45,414,12.8,0.544,0.539,0.121,6.2,18.2,12.1,5.5,1.8,2.1,13.4,20.9,,0.1,0.4,0.5,0.057,,-0.8,-0.8,-1.7,0.0
323,Erik Murphy,C,23,CHI,24,62,0.2,0.231,0.231,0.0,3.7,10.8,7.3,4.9,0.0,5.0,13.3,11.2,,-0.2,0.1,-0.1,-0.055,,-9.0,0.3,-8.6,-0.1
324,Toure' Murry,PG,24,NYK,51,373,11.1,0.479,0.09300000000000001,0.302,4.0,10.1,6.9,21.5,2.7,0.2,18.9,22.5,,-0.3,0.3,0.0,0.002,,-3.7,-0.7,-4.4,-0.2
325,Mike Muscala,PF,22,ATL,20,215,10.8,0.48,0.040999999999999995,0.192,9.2,18.7,14.0,5.2,0.7,3.7,13.2,19.3,,-0.1,0.2,0.2,0.04,,-4.5,-1.0,-5.5,-0.2
326,Hamady N'Diaye,C,27,SAC,14,74,2.9,0.318,0.0,0.111,7.5,20.1,13.7,5.6,0.0,4.4,24.1,7.4,,-0.1,0.1,0.0,-0.008,,-8.1,0.3,-7.8,-0.1
327,Steve Nash,PG,39,LAL,15,313,12.2,0.488,0.255,0.255,1.4,8.5,4.9,40.3,1.1,0.5,22.9,18.9,,0.1,0.0,0.1,0.017,,-1.3,-2.3,-3.6,-0.1
328,Gary Neal,SG,29,TOT,52,1114,12.5,0.53,0.382,0.223,1.0,8.3,4.6,13.0,0.8,0.0,11.0,23.8,,0.6,0.3,1.0,0.040999999999999995,,-0.7,-2.3,-3.0,-0.3
329,Nemanja Nedović,SG,22,GSW,24,142,-1.7,0.306,0.462,0.205,2.3,9.1,5.8,12.1,0.0,0.5,23.4,17.2,,-0.5,0.1,-0.4,-0.132,,-8.2,-1.9,-10.0,-0.3
330,Jameer Nelson,PG,31,ORL,68,2179,13.9,0.515,0.523,0.15,1.5,10.5,6.0,35.1,1.2,0.2,17.3,20.1,,1.6,1.2,2.8,0.062,,0.6,-1.7,-1.1,0.5
331,Andrew Nicholson,PF,24,ORL,76,1174,9.9,0.489,0.212,0.136,5.1,19.5,12.3,3.5,0.8,1.5,10.3,19.3,,-0.4,1.0,0.6,0.025,,-3.9,-1.2,-5.1,-0.9
332,Joakim Noah,C,28,CHI,80,2820,20.0,0.531,0.003,0.419,11.6,24.5,18.2,26.4,1.9,3.3,17.0,18.7,,4.5,6.6,11.2,0.19,,1.7,3.6,5.3,5.2
333,Steve Novak,PF,30,TOR,54,540,11.1,0.599,0.836,0.040999999999999995,1.7,10.8,6.3,3.8,1.2,0.6,3.3,12.9,,1.0,0.5,1.4,0.127,,1.5,-0.1,1.5,0.5
334,Dirk Nowitzki,PF,35,DAL,80,2628,23.6,0.603,0.258,0.295,1.8,20.0,10.9,14.2,1.4,1.4,7.5,26.9,,8.6,2.3,10.9,0.19899999999999998,,5.0,0.0,5.0,4.7
335,James Nunnally,SF,23,TOT,13,165,6.1,0.44,0.5429999999999999,0.196,0.7,12.4,6.4,7.0,1.8,1.0,12.3,15.1,,-0.2,0.1,-0.1,-0.021,,-4.3,-1.1,-5.4,-0.1
336,Jermaine O'Neal,PF,35,GSW,44,883,15.3,0.57,0.0,0.532,10.7,19.1,15.0,4.2,0.8,3.4,14.5,17.8,,1.3,1.4,2.7,0.146,,-1.6,0.2,-1.4,0.1
337,Kyle O'Quinn,C,23,ORL,69,1188,16.5,0.526,0.008,0.22399999999999998,9.5,25.2,17.3,10.9,1.7,5.8,16.1,18.6,,0.5,2.0,2.5,0.10099999999999999,,-2.2,1.9,-0.3,0.5
338,Greg Oden,C,26,MIA,23,212,12.4,0.5670000000000001,0.0,0.469,14.2,17.7,16.0,0.7,1.7,5.3,16.9,16.0,,0.2,0.3,0.5,0.11900000000000001,,-5.0,0.2,-4.8,-0.1
339,Victor Oladipo,PG,21,ORL,80,2487,13.6,0.514,0.24100000000000002,0.34,1.9,13.1,7.5,21.9,2.7,1.2,19.2,24.4,,-1.4,2.8,1.3,0.026000000000000002,,-1.9,0.4,-1.4,0.3
340,Kelly Olynyk,C,22,BOS,70,1400,15.2,0.546,0.22699999999999998,0.243,11.0,18.8,14.8,13.1,1.3,1.5,16.0,21.0,,1.5,1.4,2.9,0.10099999999999999,,-0.9,-0.3,-1.2,0.3
341,Arinze Onuaku,PF,26,TOT,5,30,3.8,0.255,0.0,0.4,7.6,23.5,15.4,13.5,0.0,0.0,14.5,10.4,,0.0,0.0,0.0,-0.044000000000000004,,-4.0,-1.2,-5.2,0.0
342,Daniel Orton,C,23,PHI,22,251,10.5,0.54,0.0,0.638,6.6,20.2,13.1,8.5,1.2,5.1,23.0,13.2,,0.0,0.2,0.3,0.049,,-4.7,0.7,-4.0,-0.1
343,Travis Outlaw,SF,29,SAC,63,1065,10.4,0.49200000000000005,0.359,0.16,3.8,14.2,8.9,7.0,1.0,1.4,6.9,15.5,,0.8,0.6,1.4,0.062,,-1.1,-0.4,-1.4,0.1
344,Zaza Pachulia,C,29,MIL,53,1325,14.0,0.502,0.003,0.37200000000000005,11.8,17.1,14.4,16.3,1.8,0.9,18.5,17.0,,1.0,0.7,1.7,0.06,,-0.9,-0.9,-1.8,0.1
345,Jannero Pargo,PG,34,CHA,29,242,18.9,0.5539999999999999,0.508,0.09300000000000001,0.5,8.9,4.7,40.3,3.0,0.3,17.5,28.4,,0.2,0.4,0.5,0.105,,2.9,-0.3,2.7,0.3
346,Tony Parker,PG,31,SAS,68,1997,18.9,0.555,0.073,0.266,1.0,7.5,4.4,31.7,0.9,0.3,12.9,26.5,,3.9,1.9,5.9,0.141,,2.0,-1.2,0.9,1.5
347,Chandler Parsons,SF,25,HOU,74,2783,15.9,0.565,0.35600000000000004,0.22399999999999998,2.9,12.8,8.2,17.3,1.6,0.8,11.7,19.3,,5.1,2.5,7.6,0.131,,1.5,0.2,1.7,2.6
348,Patrick Patterson,PF,24,TOT,65,1533,14.6,0.5329999999999999,0.309,0.145,8.8,17.1,12.9,8.5,1.9,1.9,11.1,17.2,,1.8,2.0,3.8,0.11800000000000001,,0.0,0.5,0.5,1.0
349,Chris Paul,PG,28,LAC,62,2171,25.9,0.58,0.244,0.397,2.0,11.4,6.9,48.9,3.5,0.1,12.4,23.7,,9.0,3.2,12.2,0.27,,6.0,2.6,8.6,5.8
350,Nikola Peković,C,28,MIN,54,1663,20.7,0.5820000000000001,0.0,0.355,13.1,17.6,15.3,5.2,0.9,1.1,9.4,22.9,,4.3,1.5,5.9,0.16899999999999998,,2.2,-1.6,0.6,1.1
351,Kendrick Perkins,C,29,OKC,62,1207,6.3,0.474,0.005,0.34700000000000003,8.0,19.9,14.2,7.6,1.1,2.2,28.8,11.5,,-0.9,1.7,0.8,0.031,,-5.0,0.7,-4.2,-0.7
352,Paul Pierce,SF,36,BRK,75,2098,16.8,0.595,0.42100000000000004,0.435,1.5,18.3,9.9,14.5,2.2,1.2,15.3,22.4,,2.9,2.3,5.2,0.11900000000000001,,1.3,0.3,1.6,1.9
353,Dexter Pittman,C,25,ATL,2,3,13.1,0.0,0.0,2.0,100.0,0.0,57.9,0.0,0.0,0.0,0.0,28.5,,0.0,0.0,0.0,-0.18,,1.8,-26.1,-24.3,0.0
354,Mason Plumlee,C,23,BRK,70,1275,19.0,0.67,0.01,0.6459999999999999,9.3,19.6,14.5,8.1,2.0,3.6,16.6,17.1,,3.0,1.7,4.7,0.17600000000000002,,0.2,0.8,1.0,1.0
355,Miles Plumlee,C,25,PHO,80,1964,14.6,0.529,0.0,0.239,11.3,24.4,17.9,3.3,1.3,3.5,15.4,16.2,,1.2,2.8,4.0,0.098,,-1.4,0.1,-1.3,0.3
356,Quincy Pondexter,SG,25,MEM,15,270,10.3,0.52,0.43,0.32899999999999996,4.4,7.0,5.7,11.0,1.0,0.3,14.2,18.0,,0.2,0.2,0.4,0.063,,-1.0,-1.0,-2.0,0.0
357,Otto Porter,SF,20,WAS,37,319,6.0,0.405,0.231,0.132,7.5,13.3,10.4,4.6,1.3,0.3,12.7,15.6,,-0.4,0.3,0.0,-0.006,,-4.9,-1.3,-6.2,-0.3
358,Josh Powell,PF,31,HOU,1,19,2.5,0.33299999999999996,0.0,0.0,0.0,27.7,14.6,0.0,0.0,3.9,14.3,16.1,,-0.1,0.0,0.0,-0.094,,-8.8,-2.6,-11.4,0.0
359,Phil Pressey,PG,22,BOS,75,1132,8.8,0.39,0.419,0.17800000000000002,1.9,8.8,5.3,30.8,3.1,0.3,24.2,14.1,,-1.0,1.1,0.1,0.005,,-3.8,0.5,-3.3,-0.4
360,A.J. Price,SG,27,MIN,28,99,9.7,0.469,0.478,0.043,1.1,10.2,5.5,21.5,0.5,0.0,13.0,23.2,,-0.1,0.0,0.0,-0.012,,-2.4,-2.4,-4.8,-0.1
361,Ronnie Price,SG,30,ORL,31,377,7.6,0.379,0.467,0.141,2.4,10.5,6.5,25.6,3.4,0.4,21.0,15.0,,-0.5,0.4,-0.1,-0.006999999999999999,,-5.6,1.2,-4.3,-0.2
362,Pablo Prigioni,PG,36,NYK,66,1283,13.0,0.642,0.733,0.063,3.2,8.8,5.9,25.6,2.8,0.1,23.4,9.3,,2.5,0.9,3.4,0.127,,-0.3,0.8,0.5,0.8
363,Tayshaun Prince,SF,33,MEM,76,1948,8.2,0.43799999999999994,0.14,0.122,1.9,12.3,7.1,8.9,1.1,0.8,7.3,13.3,,-0.2,1.8,1.5,0.038,,-2.7,0.2,-2.5,-0.2
364,Miroslav Raduljica,C,26,MIL,48,465,15.3,0.603,0.0,0.43700000000000006,12.9,13.7,13.3,8.3,0.8,2.3,15.7,17.3,,1.0,0.1,1.1,0.11199999999999999,,-2.1,-1.6,-3.6,-0.2
