Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
231,Cuonzo Martin,SG,24,VAN,4,0,4.8,0.8,1.3,0.6,0.8,0.8,1.0,0.0,0.5,0.0,0.9,0.0,0.5,0.0,0.3,0.3,0.5,0.5,0.3,0.0,0.3,0.3,2.3
232,Darrick Martin,PG,24,TOT,59,16,19.5,2.5,6.1,0.406,0.3,1.2,0.29,2.2,5.0,0.433,0.434,1.7,2.0,0.8420000000000001,0.3,1.1,1.4,3.7,0.9,0.1,1.8,2.1,7.0
233,Jamal Mashburn,SF,23,DAL,18,18,37.2,8.1,21.3,0.379,1.9,5.7,0.34299999999999997,6.1,15.6,0.391,0.424,5.4,7.4,0.7290000000000001,2.1,3.3,5.4,2.8,0.8,0.2,3.1,2.2,23.4
234,Anthony Mason,SF,29,NYK,82,82,42.2,5.5,9.7,0.563,0.0,0.0,,5.5,9.7,0.563,0.563,3.6,5.0,0.72,2.7,6.6,9.3,4.4,0.8,0.4,2.6,3.0,14.6
235,Tony Massenburg,PF,28,TOT,54,28,27.1,4.0,8.0,0.495,0.0,0.1,0.0,4.0,7.9,0.499,0.495,2.1,2.9,0.7070000000000001,2.4,4.2,6.5,0.6,0.5,0.4,1.4,2.6,10.0
236,Vernon Maxwell,PG,30,PHI,75,57,32.9,5.5,14.0,0.39,1.9,6.1,0.317,3.5,7.9,0.446,0.45899999999999996,3.3,4.4,0.7559999999999999,0.5,2.5,3.1,4.4,1.3,0.2,2.9,2.4,16.2
237,Lee Mayberry,PG,25,MIL,82,20,20.8,1.9,4.4,0.42,0.9,2.3,0.397,1.0,2.1,0.446,0.523,0.5,0.8,0.603,0.3,0.8,1.1,3.7,0.8,0.1,1.1,1.8,5.1
238,Bob McCann,PF,31,WSB,62,0,10.5,1.2,2.5,0.49700000000000005,0.0,0.0,0.5,1.2,2.4,0.49700000000000005,0.5,0.6,1.2,0.473,0.7,1.6,2.3,0.4,0.3,0.2,0.7,1.9,3.0
239,George McCloud,SF,28,DAL,79,63,36.0,6.7,16.2,0.414,3.3,8.6,0.379,3.5,7.6,0.45299999999999996,0.514,2.3,2.8,0.804,1.5,3.3,4.8,2.7,1.4,0.5,2.1,2.7,18.9
240,Clint McDaniel,SG,23,SAC,12,0,5.9,0.7,1.9,0.348,0.2,0.5,0.33299999999999996,0.5,1.4,0.353,0.391,1.0,1.3,0.75,0.3,0.6,0.8,0.6,0.4,0.0,0.2,0.8,2.5
241,Antonio McDyess,PF,21,DEN,76,75,30.0,5.6,11.6,0.485,0.0,0.1,0.0,5.6,11.5,0.48700000000000004,0.485,2.2,3.2,0.6829999999999999,3.0,4.5,7.5,1.0,0.7,1.5,2.0,3.3,13.4
242,Jim McIlvaine,C,23,WSB,80,6,14.9,0.8,1.8,0.428,0.0,0.0,,0.8,1.8,0.428,0.428,0.7,1.3,0.552,0.8,2.1,2.9,0.1,0.3,2.1,0.5,2.1,2.3
243,Derrick McKey,SF,29,IND,75,75,32.5,4.6,9.5,0.486,0.2,0.9,0.25,4.4,8.6,0.511,0.498,2.3,2.9,0.769,1.6,3.2,4.8,3.5,1.1,0.6,1.9,3.3,11.7
244,Aaron McKie,SG,23,POR,81,73,27.9,4.2,8.9,0.467,0.5,1.4,0.325,3.7,7.5,0.494,0.493,1.9,2.5,0.764,1.1,2.7,3.8,2.5,1.1,0.3,1.7,2.5,10.7
245,Nate McMillan,PG,31,SEA,55,14,22.9,1.8,4.3,0.42,0.8,2.2,0.38,1.0,2.1,0.462,0.517,0.5,0.7,0.7070000000000001,0.7,3.1,3.8,3.6,1.7,0.3,1.4,2.6,5.0
246,Loren Meyer,C,23,DAL,72,21,17.6,2.0,4.6,0.439,0.0,0.2,0.273,2.0,4.4,0.445,0.444,1.0,1.4,0.6859999999999999,1.6,2.8,4.4,0.8,0.3,0.4,0.9,3.1,5.0
247,Anthony Miller,PF,24,LAL,27,0,4.6,0.6,1.3,0.429,0.0,0.1,0.0,0.6,1.2,0.455,0.429,0.2,0.4,0.6,0.4,0.5,0.9,0.1,0.1,0.0,0.3,0.7,1.3
248,Oliver Miller,PF,25,TOR,76,72,33.1,5.5,10.5,0.526,0.0,0.1,0.0,5.5,10.3,0.5329999999999999,0.526,1.9,2.9,0.6609999999999999,2.3,5.1,7.4,2.9,1.4,1.9,2.7,3.6,12.9
249,Reggie Miller,SG,30,IND,76,76,34.5,6.6,14.0,0.473,2.2,5.4,0.41,4.4,8.6,0.512,0.552,5.7,6.6,0.863,0.5,2.3,2.8,3.3,1.0,0.2,2.5,2.3,21.1
250,Chris Mills,SF,26,CLE,80,80,38.3,5.7,12.1,0.46799999999999997,1.0,2.6,0.376,4.7,9.5,0.493,0.508,2.7,3.3,0.8290000000000001,1.4,4.1,5.5,2.4,0.9,0.7,1.5,3.0,15.1
251,Terry Mills,PF,28,DET,82,5,20.2,3.5,8.2,0.419,1.0,2.5,0.396,2.5,5.7,0.429,0.48,1.5,1.9,0.7709999999999999,1.3,3.0,4.3,1.2,0.5,0.2,1.2,2.4,9.4
252,Harold Miner,SG,24,CLE,19,0,7.2,1.2,2.7,0.442,0.1,0.5,0.2,1.1,2.2,0.5,0.462,0.7,0.7,1.0,0.2,0.4,0.6,0.4,0.0,0.0,0.7,1.2,3.2
253,Greg Minor,SG,24,BOS,78,47,22.6,4.1,8.2,0.5,0.1,0.3,0.259,4.0,7.9,0.511,0.505,1.3,1.7,0.762,1.2,2.1,3.3,1.9,0.5,0.1,1.0,2.1,9.6
254,Sam Mitchell,SF,32,MIN,78,42,27.5,3.9,7.9,0.49,0.0,0.2,0.055999999999999994,3.9,7.7,0.503,0.491,3.0,3.7,0.8140000000000001,1.4,3.0,4.3,0.9,0.6,0.3,1.1,2.8,10.8
255,Eric Mobley,C,25,TOT,39,4,17.3,1.9,3.5,0.536,0.0,0.1,0.5,1.9,3.5,0.537,0.54,1.0,2.2,0.44799999999999995,1.4,2.2,3.6,0.6,0.4,0.6,1.3,2.2,4.8
256,Eric Montross,C,24,BOS,61,59,23.5,3.2,5.7,0.5660000000000001,0.0,0.0,,3.2,5.7,0.5660000000000001,0.5660000000000001,0.8,2.2,0.376,2.0,3.8,5.8,0.7,0.3,0.5,1.4,3.0,7.2
257,Tracy Moore,SG,30,HOU,8,2,23.8,3.8,9.5,0.395,1.6,3.8,0.433,2.1,5.8,0.37,0.48,2.3,2.4,0.9470000000000001,1.3,1.5,2.8,0.8,0.3,0.0,1.0,2.0,11.4
258,Chris Morris,SG,30,UTA,66,33,21.6,4.0,9.2,0.43700000000000006,1.0,3.0,0.32,3.1,6.2,0.494,0.489,1.5,1.9,0.772,1.5,2.0,3.5,1.2,1.0,0.3,1.1,2.1,10.5
259,Lawrence Moten,SG,23,VAN,44,3,13.0,2.5,5.6,0.45299999999999996,0.4,1.3,0.327,2.1,4.4,0.49,0.49,1.1,1.7,0.653,0.8,0.6,1.4,1.1,0.7,0.2,1.0,1.2,6.6
260,Alonzo Mourning,C,25,MIA,70,70,38.2,8.0,15.4,0.523,0.1,0.4,0.3,7.9,14.9,0.53,0.527,7.0,10.2,0.685,3.1,7.3,10.4,2.3,1.0,2.7,3.7,3.5,23.2
261,Chris Mullin,SF,32,GSW,55,19,29.4,4.9,9.8,0.499,1.1,2.7,0.39299999999999996,3.8,7.1,0.54,0.5539999999999999,2.5,2.9,0.856,0.8,2.1,2.9,3.5,1.4,0.6,2.2,2.3,13.3
262,Todd Mundt,C,25,TOT,33,0,4.6,0.5,1.2,0.39,0.0,0.0,,0.5,1.2,0.39,0.39,0.2,0.2,0.625,0.3,0.5,0.8,0.1,0.1,0.2,0.1,0.9,1.1
263,Eric Murdock,PG,27,TOT,73,14,22.9,3.3,8.0,0.41600000000000004,0.6,2.0,0.31,2.7,6.1,0.45,0.45399999999999996,1.6,2.0,0.797,0.4,2.0,2.3,4.5,1.8,0.1,1.8,1.9,8.9
264,Gheorghe Mureșan,C,24,WSB,76,76,29.5,6.1,10.5,0.584,0.0,0.0,0.0,6.1,10.5,0.585,0.584,2.3,3.7,0.619,3.3,6.3,9.6,0.7,0.7,2.3,1.9,3.9,14.5
265,Lamond Murray,SF,22,LAC,77,32,23.6,3.3,7.5,0.447,0.5,1.5,0.319,2.9,6.0,0.479,0.479,1.3,1.7,0.75,1.2,2.0,3.2,1.1,0.8,0.3,1.4,2.0,8.4
266,Tracy Murray,SF,24,TOR,82,37,30.0,6.0,13.3,0.45399999999999996,1.8,4.4,0.42200000000000004,4.2,9.0,0.47,0.523,2.2,2.7,0.831,1.4,2.9,4.3,1.6,1.1,0.5,1.6,2.5,16.2
267,Dikembe Mutombo,C,29,DEN,74,74,36.7,3.8,7.7,0.499,0.0,0.0,0.0,3.8,7.7,0.5,0.499,3.3,4.8,0.695,3.4,8.4,11.8,1.5,0.5,4.5,2.0,3.5,11.0
268,Pete Myers,SG,32,TOT,71,2,15.4,1.3,3.5,0.368,0.2,0.8,0.24100000000000002,1.1,2.7,0.40700000000000003,0.397,1.1,1.7,0.6559999999999999,0.5,1.5,2.0,2.0,0.5,0.2,1.1,1.9,3.9
269,Howard Nathan,PG,24,ATL,5,0,3.0,1.0,1.8,0.556,0.0,0.2,0.0,1.0,1.6,0.625,0.556,0.6,0.8,0.75,0.0,0.0,0.0,0.4,0.6,0.0,1.6,0.4,2.6
270,Johnny Newman,SG,32,MIL,82,82,32.8,3.9,7.9,0.495,0.7,2.0,0.377,3.2,5.9,0.534,0.542,2.3,2.8,0.802,0.8,1.6,2.4,1.9,1.1,0.2,1.3,3.1,10.8
271,Ken Norman,SF,31,ATL,34,28,22.6,3.7,8.0,0.465,1.0,2.5,0.39299999999999996,2.8,5.6,0.49700000000000005,0.526,0.5,1.4,0.354,1.2,2.7,3.9,1.9,0.4,0.5,1.4,2.0,8.9
272,Ed O'Bannon,SG,23,NJN,64,29,19.6,2.4,6.3,0.39,0.2,0.9,0.179,2.3,5.4,0.424,0.40299999999999997,1.2,1.7,0.713,1.0,1.6,2.6,1.0,0.7,0.2,1.0,1.5,6.2
273,Shaquille O'Neal,C,23,ORL,54,52,36.0,11.0,19.1,0.573,0.0,0.0,0.5,10.9,19.1,0.573,0.574,4.6,9.5,0.48700000000000004,3.4,7.7,11.0,2.9,0.6,2.1,2.9,3.6,26.6
274,Dan O'Sullivan,C,27,TOR,5,2,27.8,2.6,7.0,0.371,0.0,0.2,0.0,2.6,6.8,0.382,0.371,1.4,1.6,0.875,2.6,3.8,6.4,0.4,0.4,0.8,1.0,2.6,6.6
275,Charles Oakley,PF,32,NYK,53,51,33.5,4.0,8.5,0.47100000000000003,0.1,0.5,0.26899999999999996,3.8,8.0,0.483,0.479,3.3,4.0,0.833,3.1,5.6,8.7,2.6,1.1,0.3,2.0,3.7,11.4
276,Hakeem Olajuwon,C,33,HOU,72,72,38.8,10.7,20.8,0.514,0.0,0.2,0.214,10.6,20.6,0.517,0.515,5.5,7.6,0.7240000000000001,2.4,8.4,10.9,3.6,1.6,2.9,3.4,3.4,26.9
277,Greg Ostertag,C,22,UTA,57,10,11.6,1.5,3.2,0.473,0.0,0.0,,1.5,3.2,0.473,0.473,0.6,0.9,0.667,1.0,2.1,3.1,0.1,0.1,1.1,0.4,1.6,3.6
278,Bo Outlaw,PF,24,LAC,80,3,12.3,1.3,2.3,0.575,0.0,0.0,0.0,1.3,2.3,0.585,0.575,0.9,2.0,0.444,1.1,1.4,2.5,0.6,0.6,1.1,0.6,1.6,3.6
279,Doug Overton,PG,26,DEN,55,0,11.0,1.2,3.2,0.376,0.1,0.5,0.308,1.1,2.8,0.38799999999999996,0.39899999999999997,0.7,1.0,0.727,0.1,1.0,1.1,1.9,0.2,0.1,0.7,0.9,3.3
280,Billy Owens,SF,26,TOT,62,51,32.0,5.2,10.9,0.48,0.1,0.3,0.278,5.1,10.6,0.485,0.484,2.5,4.0,0.636,2.3,4.3,6.6,3.3,0.8,0.6,2.6,3.1,13.0
281,Robert Pack,PG,26,WSB,31,31,35.0,6.1,14.3,0.428,0.8,3.2,0.265,5.3,11.2,0.474,0.457,5.0,5.9,0.846,0.9,3.3,4.3,7.8,2.0,0.0,3.7,2.2,18.1
282,Robert Parish,C,42,CHH,74,34,14.7,1.6,3.3,0.498,0.0,0.0,,1.6,3.3,0.498,0.498,0.7,1.0,0.7040000000000001,1.2,2.9,4.1,0.4,0.3,0.7,0.7,1.1,3.9
283,Cherokee Parks,C,23,DAL,64,3,13.6,1.6,3.9,0.409,0.1,0.4,0.26899999999999996,1.5,3.5,0.425,0.423,0.6,1.0,0.6609999999999999,1.0,2.3,3.4,0.5,0.4,0.5,0.5,1.6,3.9
284,Gary Payton,PG,27,SEA,81,81,39.0,7.6,15.8,0.484,1.2,3.7,0.32799999999999996,6.4,12.1,0.532,0.523,2.8,3.8,0.748,1.3,2.9,4.2,7.5,2.9,0.2,3.2,2.7,19.3
285,Anthony Peeler,SG,26,LAL,73,12,22.0,3.7,8.2,0.452,1.4,3.5,0.413,2.3,4.8,0.48,0.539,0.8,1.2,0.7090000000000001,0.6,1.3,1.9,1.6,0.8,0.1,0.8,1.9,9.7
286,Mike Peplowski,C,25,TOT,7,0,2.4,0.4,0.7,0.6,0.0,0.0,,0.4,0.7,0.6,0.6,0.1,0.4,0.33299999999999996,0.1,0.4,0.6,0.1,0.1,0.3,0.3,1.4,1.0
287,Will Perdue,C,30,SAS,80,22,17.5,2.2,4.1,0.523,0.0,0.0,0.0,2.2,4.1,0.524,0.523,0.8,1.6,0.536,2.2,3.9,6.1,0.4,0.4,0.9,1.1,2.3,5.2
288,Sam Perkins,PF,34,SEA,82,20,26.5,4.0,9.7,0.408,1.6,4.4,0.355,2.4,5.3,0.452,0.489,2.3,2.9,0.7929999999999999,1.2,3.2,4.5,1.5,1.0,0.6,1.0,2.1,11.8
289,Elliot Perry,PG,26,PHO,81,26,20.6,3.2,6.8,0.475,0.3,0.7,0.40700000000000003,2.9,6.0,0.484,0.49700000000000005,1.9,2.4,0.778,0.4,1.3,1.7,4.4,1.1,0.1,1.8,1.7,8.6
290,Tim Perry,PF,30,TOT,30,1,8.5,1.0,2.2,0.47700000000000004,0.1,0.3,0.5,0.9,1.9,0.474,0.508,0.2,0.3,0.556,0.7,0.9,1.6,0.3,0.1,0.4,0.3,0.5,2.4
291,Chuck Person,SF,31,SAS,80,16,26.6,3.9,8.8,0.43700000000000006,2.4,5.8,0.41,1.5,3.0,0.488,0.5720000000000001,0.8,1.3,0.644,1.0,4.2,5.2,1.3,0.6,0.3,1.1,2.5,10.9
292,Wesley Person,SG,24,PHO,82,47,31.8,4.8,10.7,0.445,1.4,3.8,0.374,3.3,6.9,0.484,0.511,1.8,2.3,0.7709999999999999,0.7,3.2,3.9,1.7,0.7,0.3,1.1,1.8,12.7
293,Bobby Phills,SG,26,CLE,72,69,35.1,5.4,11.5,0.467,1.3,2.9,0.441,4.1,8.5,0.47600000000000003,0.524,2.6,3.3,0.775,0.9,2.8,3.6,3.8,1.4,0.4,1.8,2.7,14.6
294,Eric Piatkowski,SG,25,LAC,65,1,12.1,1.5,3.7,0.405,0.6,1.8,0.33299999999999996,0.9,2.0,0.469,0.483,1.0,1.3,0.8170000000000001,0.6,1.0,1.6,0.7,0.4,0.2,0.7,1.3,4.6
295,Ricky Pierce,SG,36,IND,76,2,18.5,3.5,7.8,0.447,0.5,1.4,0.337,3.0,6.4,0.47100000000000003,0.47700000000000004,2.3,2.7,0.8490000000000001,0.5,1.3,1.8,1.3,0.8,0.1,1.2,2.5,9.7
296,Ed Pinckney,PF,32,TOT,74,47,23.1,2.3,4.5,0.51,0.0,0.0,0.0,2.3,4.5,0.515,0.51,1.8,2.4,0.76,2.6,3.6,6.2,1.0,0.9,0.4,1.0,2.1,6.5
297,Scottie Pippen,SF,30,CHI,77,77,36.7,7.3,15.8,0.46299999999999997,1.9,5.2,0.374,5.4,10.6,0.507,0.525,2.9,4.2,0.679,2.0,4.5,6.4,5.9,1.7,0.7,2.7,2.6,19.4
298,Olden Polynice,C,31,SAC,81,80,30.1,5.3,10.1,0.527,0.0,0.0,0.33299999999999996,5.3,10.1,0.528,0.528,1.5,2.5,0.601,3.2,6.3,9.4,0.7,0.6,0.8,1.6,3.1,12.2
299,Terry Porter,PG,32,MIN,82,40,25.3,3.3,7.4,0.442,0.9,2.8,0.314,2.4,4.7,0.518,0.501,2.0,2.5,0.785,0.4,2.1,2.6,5.5,1.1,0.2,2.1,1.9,9.4
300,Brent Price,PG,27,WSB,81,50,25.2,3.1,6.6,0.47200000000000003,1.7,3.7,0.462,1.4,2.9,0.485,0.602,2.1,2.4,0.8740000000000001,0.5,2.3,2.8,5.1,1.0,0.0,1.9,2.3,10.0
301,Mark Price,PG,31,WSB,7,1,18.1,2.6,8.6,0.3,1.4,4.3,0.33299999999999996,1.1,4.3,0.267,0.38299999999999995,1.4,1.4,1.0,0.1,0.9,1.0,2.6,0.9,0.0,1.4,1.0,8.0
302,Kevin Pritchard,PG,28,WSB,2,0,11.0,1.0,1.5,0.667,0.5,0.5,1.0,0.5,1.0,0.5,0.833,1.0,1.5,0.667,0.0,1.0,1.0,3.5,1.0,0.0,0.0,1.5,3.5
303,Theo Ratliff,C,22,DET,75,2,17.4,1.7,3.1,0.557,0.0,0.0,0.0,1.7,3.1,0.5589999999999999,0.557,1.1,1.6,0.708,1.5,2.5,4.0,0.2,0.2,1.5,0.7,1.9,4.5
304,Dino Rađa,PF,28,BOS,53,52,37.4,8.0,16.1,0.5,0.0,0.0,,8.0,16.1,0.5,0.5,3.6,5.2,0.695,2.1,7.7,9.8,1.6,0.9,1.5,2.2,3.0,19.7
305,Eldridge Recasner,SG,28,HOU,63,27,20.2,2.4,5.7,0.415,1.3,3.0,0.424,1.1,2.7,0.405,0.528,0.9,1.0,0.8640000000000001,0.5,1.8,2.3,2.7,0.4,0.1,1.0,1.8,6.9
306,Bryant Reeves,C,22,VAN,77,63,31.9,5.2,11.4,0.457,0.0,0.0,0.0,5.2,11.4,0.45899999999999996,0.457,2.8,3.9,0.732,2.3,5.1,7.4,1.4,0.6,0.7,2.0,2.9,13.3
307,Khalid Reeves,PG,23,TOT,51,12,16.3,1.9,4.5,0.419,0.5,1.8,0.308,1.3,2.7,0.493,0.48,1.2,1.6,0.7440000000000001,0.4,1.2,1.5,2.3,0.7,0.1,1.2,2.3,5.5
308,Don Reid,PF,22,DET,69,46,14.4,1.5,2.7,0.5670000000000001,0.0,0.0,,1.5,2.7,0.5670000000000001,0.5670000000000001,0.7,1.1,0.662,1.1,1.8,2.9,0.2,0.7,0.6,0.6,2.9,3.8
309,J.R. Reid,PF,27,TOT,65,21,20.2,2.5,5.0,0.494,0.0,0.0,0.0,2.5,5.0,0.495,0.494,1.6,2.2,0.754,1.1,2.8,3.9,0.6,0.7,0.3,1.2,2.9,6.6
310,Terrence Rencher,PG,22,TOT,36,1,11.3,0.9,2.8,0.33,0.3,0.8,0.31,0.7,2.0,0.33799999999999997,0.375,0.9,1.3,0.674,0.3,1.0,1.2,1.5,0.4,0.1,1.2,1.0,2.9
311,Shawn Respert,SG,23,MIL,62,0,13.6,1.8,4.7,0.387,0.7,2.0,0.344,1.1,2.7,0.418,0.45899999999999996,0.6,0.7,0.833,0.5,0.7,1.2,1.1,0.5,0.1,0.7,1.1,4.9
312,Jerry Reynolds,SF,33,MIL,19,0,10.1,1.1,2.8,0.396,0.1,0.5,0.1,1.1,2.3,0.465,0.406,0.7,1.1,0.619,0.7,1.1,1.7,0.6,0.8,0.3,0.8,1.1,2.9
313,Glen Rice,SF,28,CHH,79,79,39.8,7.7,16.4,0.47100000000000003,2.2,5.1,0.424,5.6,11.3,0.49200000000000005,0.537,4.0,4.8,0.8370000000000001,1.1,3.7,4.8,2.9,1.2,0.2,2.1,2.7,21.6
314,Pooh Richardson,PG,29,LAC,63,61,32.0,4.5,10.5,0.423,1.5,3.9,0.384,3.0,6.7,0.446,0.494,1.2,1.7,0.743,0.6,2.0,2.5,5.4,1.2,0.2,1.5,2.1,11.7
315,Mitch Richmond,SG,30,SAC,81,81,36.4,7.5,16.9,0.447,2.8,6.4,0.43700000000000006,4.8,10.5,0.45299999999999996,0.529,5.2,6.1,0.866,0.7,2.7,3.3,3.1,1.5,0.2,2.7,2.9,23.1
316,Isaiah Rider,SG,24,MIN,75,68,34.6,7.5,16.1,0.46399999999999997,1.4,3.7,0.371,6.1,12.4,0.49200000000000005,0.507,3.3,3.9,0.838,1.3,2.8,4.1,2.8,0.6,0.3,2.7,2.7,19.6
317,Eric Riley,C,25,MIN,25,10,12.4,1.4,3.0,0.473,0.0,0.0,0.0,1.4,2.9,0.479,0.473,0.9,1.1,0.7859999999999999,1.3,1.8,3.0,0.2,0.3,0.6,0.7,1.7,3.7
318,Doc Rivers,PG,34,SAS,78,0,15.8,1.4,3.7,0.37200000000000005,0.6,1.8,0.34299999999999997,0.8,2.0,0.39899999999999997,0.45299999999999996,0.6,0.8,0.75,0.4,1.4,1.8,1.6,0.9,0.3,0.7,2.2,4.0
319,Fred Roberts,C,35,LAL,33,1,9.6,1.5,2.9,0.495,0.1,0.4,0.28600000000000003,1.3,2.5,0.53,0.515,0.7,0.8,0.7859999999999999,0.5,0.9,1.4,0.8,0.5,0.1,0.7,0.7,3.7
320,Stanley Roberts,C,25,LAC,51,7,15.6,2.8,6.0,0.46399999999999997,0.0,0.0,,2.8,6.0,0.46399999999999997,0.46399999999999997,1.5,2.6,0.556,0.8,2.4,3.2,0.8,0.3,0.8,0.9,3.0,7.0
321,Alvin Robertson,SG,33,TOR,77,69,32.2,3.7,7.9,0.47,0.5,2.0,0.272,3.2,5.9,0.535,0.503,1.4,2.1,0.677,1.4,3.0,4.4,4.2,2.2,0.5,2.4,3.5,9.3
322,Clifford Robinson,SF,29,POR,78,76,38.2,7.1,16.7,0.423,2.3,6.0,0.37799999999999995,4.8,10.7,0.449,0.49200000000000005,4.6,6.9,0.664,1.6,4.1,5.7,2.4,1.1,0.9,2.5,3.2,21.1
323,David Robinson,C,30,SAS,82,82,36.8,8.7,16.8,0.516,0.0,0.1,0.33299999999999996,8.6,16.7,0.517,0.517,7.6,10.0,0.7609999999999999,3.9,8.3,12.2,3.0,1.4,3.3,2.3,3.2,25.0
324,Glenn Robinson,SF,23,MIL,82,82,39.6,7.6,16.9,0.45399999999999996,1.1,3.2,0.342,6.5,13.6,0.48,0.486,3.9,4.7,0.812,1.7,4.5,6.1,3.6,1.2,0.5,3.4,2.9,20.2
325,James Robinson,PG,25,POR,76,5,21.4,3.0,7.6,0.39899999999999997,1.3,3.7,0.359,1.7,3.8,0.43799999999999994,0.488,1.2,1.8,0.659,0.6,1.5,2.1,2.0,0.4,0.2,1.5,1.9,8.5
326,Rumeal Robinson,PG,29,POR,43,14,16.6,2.1,5.1,0.41600000000000004,0.7,1.8,0.38,1.4,3.3,0.43700000000000006,0.484,0.8,1.2,0.647,0.4,1.4,1.8,3.3,0.6,0.1,1.7,1.8,5.7
327,Dennis Rodman,PF,34,CHI,64,57,32.6,2.3,4.8,0.48,0.0,0.4,0.111,2.2,4.3,0.516,0.485,0.9,1.7,0.528,5.6,9.3,14.9,2.5,0.6,0.4,2.2,3.1,5.5
328,Lou Roe,SF,23,DET,49,2,7.6,0.7,1.8,0.35600000000000004,0.0,0.2,0.222,0.6,1.7,0.37,0.36700000000000005,0.5,0.7,0.75,0.6,1.0,1.6,0.3,0.2,0.2,0.3,0.9,1.8
