Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
122,Dewayne Dedmon,C,25,ORL,59,845,13.3,0.568,0.006,0.395,15.5,24.1,19.7,1.6,1.0,4.8,21.1,13.0,,0.7,1.0,1.7,0.099,,-3.3,-0.2,-3.5,-0.3
123,Matthew Dellavedova,SG,24,CLE,67,1380,8.5,0.493,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,,1.4,0.5,1.9,0.067,,-2.0,-0.8,-2.8,-0.3
124,Luol Deng,SF,29,MIA,72,2421,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,,3.7,1.6,5.4,0.106,,1.1,-1.1,0.0,1.2
125,DeMar DeRozan,SG,25,TOR,60,2100,17.4,0.51,0.08900000000000001,0.43799999999999994,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,,2.6,1.4,4.0,0.09,,0.5,-1.4,-0.9,0.6
126,Boris Diaw,PF,32,SAS,81,1984,12.7,0.526,0.267,0.147,4.5,15.2,10.0,17.9,0.9,0.9,15.8,18.3,,1.3,2.3,3.6,0.08800000000000001,,-0.6,0.2,-0.4,0.8
127,Gorgui Dieng,C,25,MIN,73,2193,17.2,0.573,0.012,0.47700000000000004,11.3,20.8,15.9,10.5,1.6,4.5,16.9,15.0,,3.4,1.5,4.9,0.10800000000000001,,-0.1,0.3,0.2,1.2
128,Spencer Dinwiddie,PG,21,DET,34,455,10.2,0.39399999999999996,0.385,0.201,0.9,10.9,5.7,34.9,2.2,1.0,15.2,21.1,,-0.3,0.4,0.1,0.009000000000000001,,-3.0,0.2,-2.8,-0.1
129,Joey Dorsey,PF,31,HOU,69,854,11.1,0.507,0.006999999999999999,0.5720000000000001,13.3,22.7,18.0,4.4,2.3,2.3,18.4,11.3,,0.4,1.5,1.9,0.10800000000000001,,-3.8,0.7,-3.1,-0.2
130,Toney Douglas,SG,28,NOP,12,177,11.2,0.45,0.353,0.255,1.3,12.8,7.1,20.0,3.3,1.7,15.0,17.2,,0.0,0.2,0.2,0.046,,-3.5,1.7,-1.7,0.0
131,Chris Douglas-Roberts,SG,28,LAC,12,103,3.3,0.387,0.33299999999999996,0.381,1.1,11.8,6.6,5.0,0.5,0.0,0.0,10.7,,0.0,0.1,0.0,0.02,,-5.6,-1.2,-6.8,-0.1
132,Goran Dragić,SG-PG,28,TOT,78,2640,17.4,0.5770000000000001,0.258,0.23399999999999999,3.5,8.2,5.9,22.8,1.5,0.5,13.5,21.8,,5.4,1.4,6.8,0.12300000000000001,,1.6,-0.8,0.8,1.8
133,Zoran Dragić,SG,25,TOT,16,75,8.2,0.435,0.467,0.16699999999999998,7.8,4.6,6.2,11.2,1.4,0.0,13.4,22.9,,-0.1,0.0,-0.1,-0.042,,-4.1,-3.6,-7.7,-0.1
134,Larry Drew II,PG,24,PHI,12,219,4.5,0.38799999999999996,0.44799999999999995,0.052000000000000005,0.5,7.3,3.7,33.9,1.4,0.0,29.6,16.8,,-0.5,0.1,-0.4,-0.087,,-7.1,-2.8,-9.9,-0.4
135,Andre Drummond,C,21,DET,82,2502,21.4,0.504,0.002,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,,3.4,4.3,7.7,0.147,,0.6,-0.7,-0.1,1.2
136,Jared Dudley,SG,29,MIL,72,1717,12.3,0.5720000000000001,0.45399999999999996,0.158,3.0,11.6,7.3,11.5,2.1,0.5,12.1,13.5,,2.0,2.1,4.1,0.11599999999999999,,-0.5,1.0,0.6,1.1
137,Tim Duncan,C,38,SAS,77,2227,22.6,0.56,0.009000000000000001,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,,4.9,4.7,9.6,0.207,,2.3,2.8,5.1,4.0
138,Mike Dunleavy,SF,34,CHI,63,1838,11.6,0.573,0.547,0.18100000000000002,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,,2.4,1.7,4.1,0.10800000000000001,,-0.3,0.2,0.0,0.9
139,Kevin Durant,SF,26,OKC,27,913,27.6,0.633,0.34,0.366,1.9,18.7,10.4,22.2,1.3,2.2,12.0,29.1,,3.8,1.0,4.8,0.252,,8.6,1.4,10.0,2.8
140,Cleanthony Early,SF,23,NYK,39,647,8.4,0.447,0.39299999999999996,0.22399999999999998,3.8,13.8,8.7,9.1,2.0,1.5,14.5,19.6,,-0.8,0.4,-0.4,-0.03,,-3.7,-1.5,-5.2,-0.5
141,Wayne Ellington,SG,27,LAL,65,1675,11.6,0.504,0.39399999999999996,0.10400000000000001,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,,1.1,0.1,1.2,0.034,,-0.5,-1.8,-2.3,-0.1
142,Monta Ellis,SG,29,DAL,80,2699,16.5,0.509,0.21,0.22399999999999998,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,,1.4,2.2,3.6,0.065,,0.0,-0.1,-0.1,1.3
143,James Ennis,SF,24,MIA,62,1051,11.5,0.541,0.385,0.381,6.0,14.0,10.1,7.2,1.3,1.4,11.9,14.6,,1.2,0.8,1.9,0.08800000000000001,,-1.0,-0.5,-1.5,0.1
144,Tyler Ennis,PG,20,TOT,33,411,7.3,0.41100000000000003,0.299,0.049,1.9,7.7,4.8,27.3,2.2,1.0,22.2,20.6,,-0.8,0.5,-0.3,-0.04,,-4.1,-0.2,-4.3,-0.2
145,Jeremy Evans,SF,27,UTA,38,266,20.5,0.636,0.086,0.5,11.3,19.4,15.4,7.9,2.2,3.6,6.6,13.1,,0.9,0.4,1.3,0.24100000000000002,,2.0,2.1,4.2,0.4
146,Reggie Evans,PF,34,SAC,47,764,11.7,0.49,0.015,0.708,14.9,29.0,22.2,6.1,1.4,0.5,20.0,13.0,,0.4,0.8,1.2,0.07400000000000001,,-1.6,-0.8,-2.4,-0.1
147,Tyreke Evans,SG,25,NOP,79,2690,17.7,0.508,0.195,0.25,3.5,14.1,8.8,32.7,2.0,1.0,16.0,26.1,,2.4,2.2,4.6,0.08199999999999999,,1.4,-0.2,1.2,2.2
148,Dante Exum,PG,19,UTA,82,1817,5.7,0.457,0.635,0.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,,-1.1,1.0,-0.1,-0.003,,-3.6,-0.7,-4.3,-1.1
149,Festus Ezeli,C,25,GSW,46,504,16.2,0.58,0.0,0.561,13.3,19.7,16.6,2.5,0.7,6.2,15.6,17.7,,0.8,0.9,1.7,0.159,,-2.2,0.3,-1.8,0.0
150,Kenneth Faried,PF,25,DEN,75,2086,18.4,0.5479999999999999,0.011000000000000001,0.391,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,,3.5,2.1,5.6,0.13,,0.6,-0.7,-0.1,1.0
151,Jordan Farmar,PG,28,LAC,36,529,9.9,0.513,0.614,0.07,1.7,7.1,4.5,18.0,1.9,0.8,16.4,16.6,,0.2,0.4,0.6,0.053,,-1.2,-0.1,-1.4,0.1
152,Derrick Favors,PF,23,UTA,74,2280,21.8,0.5579999999999999,0.006999999999999999,0.36200000000000004,10.0,20.7,15.4,9.4,1.4,4.3,10.2,23.8,,5.0,3.3,8.3,0.175,,1.9,0.6,2.5,2.6
153,Raymond Felton,PG,30,DAL,29,281,12.4,0.48,0.321,0.142,0.8,9.4,5.1,21.9,2.0,1.2,13.8,20.7,,0.0,0.2,0.2,0.039,,-1.3,-0.2,-1.4,0.0
154,Landry Fields,SF,26,TOR,26,216,10.8,0.527,0.049,0.146,5.3,8.5,6.9,10.1,2.6,0.0,15.5,10.8,,0.2,0.1,0.3,0.07200000000000001,,-1.4,1.2,-0.1,0.1
155,Evan Fournier,SG,22,ORL,58,1661,12.4,0.546,0.391,0.256,1.9,8.7,5.2,11.5,1.2,0.1,11.4,19.7,,1.5,0.6,2.1,0.059000000000000004,,-0.5,-1.3,-1.8,0.1
156,Randy Foye,SG,31,DEN,50,1087,11.0,0.51,0.654,0.13699999999999998,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,,0.6,0.4,1.0,0.045,,-0.3,-0.9,-1.2,0.2
157,Jamaal Franklin,SG,23,DEN,3,13,4.9,0.75,1.0,0.0,8.0,8.6,8.3,32.8,0.0,6.0,60.0,16.6,,0.0,0.0,0.0,-0.063,,-3.8,-1.8,-5.6,0.0
158,Tim Frazier,PG,24,TOT,11,239,8.1,0.406,0.27899999999999997,0.344,2.6,10.2,6.3,39.4,1.7,0.0,26.2,17.5,,-0.3,0.2,-0.1,-0.017,,-4.5,-0.7,-5.2,-0.2
159,Jimmer Fredette,PG,25,NOP,50,509,9.8,0.479,0.289,0.271,1.8,7.1,4.5,17.2,1.5,0.3,15.1,19.6,,0.0,0.2,0.2,0.021,,-3.6,-1.2,-4.7,-0.4
160,Joel Freeland,C,27,POR,48,617,12.2,0.522,0.0,0.166,11.0,21.9,16.6,3.8,0.7,2.7,12.4,13.4,,0.6,0.9,1.6,0.122,,-3.0,0.4,-2.6,-0.1
161,Channing Frye,PF,31,ORL,75,1870,9.5,0.546,0.71,0.07200000000000001,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,,0.7,1.4,2.1,0.053,,-1.5,-0.1,-1.5,0.2
162,Danilo Gallinari,SF,26,DEN,59,1426,16.8,0.563,0.53,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,,3.0,1.0,3.9,0.132,,2.6,-0.2,2.4,1.6
163,Langston Galloway,PG,23,NYK,45,1457,12.3,0.489,0.344,0.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,,0.7,0.6,1.3,0.043,,-1.5,-0.9,-2.3,-0.1
164,Francisco García,SF,33,HOU,14,200,3.6,0.34700000000000003,0.7140000000000001,0.063,1.7,7.7,4.7,11.0,2.2,1.9,13.4,16.2,,-0.4,0.2,-0.2,-0.044000000000000004,,-4.9,0.7,-4.2,-0.1
165,Kevin Garnett,PF,38,TOT,47,952,15.2,0.496,0.023,0.147,5.7,31.1,18.3,13.1,2.5,1.4,12.4,17.8,,0.4,1.5,1.9,0.096,,-1.2,1.9,0.7,0.7
166,Marc Gasol,C,30,MEM,81,2687,21.7,0.5579999999999999,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4.0,12.2,24.6,,5.5,4.7,10.2,0.182,,2.7,2.4,5.1,4.8
167,Pau Gasol,PF,34,CHI,78,2681,22.7,0.55,0.023,0.317,9.2,27.6,18.6,14.4,0.5,4.0,10.7,24.7,,6.0,4.4,10.4,0.187,,2.9,0.6,3.5,3.7
168,Rudy Gay,SF,28,SAC,68,2408,19.7,0.556,0.19699999999999998,0.35200000000000004,4.8,13.7,9.4,19.0,1.5,1.3,12.4,27.0,,4.8,1.3,6.1,0.122,,3.4,-0.7,2.7,2.9
169,Alonzo Gee,SF,27,TOT,54,662,13.0,0.5479999999999999,0.188,0.414,5.9,9.5,7.7,5.8,2.7,0.8,13.0,16.7,,0.6,0.6,1.2,0.086,,-1.3,0.7,-0.6,0.2
170,Paul George,SF,24,IND,6,91,13.0,0.49200000000000005,0.449,0.22399999999999998,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,,-0.2,0.2,0.0,-0.008,,-2.3,0.1,-2.2,0.0
171,Taj Gibson,PF,29,CHI,62,1692,16.1,0.545,0.0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,,2.7,2.1,4.8,0.13699999999999998,,-0.5,0.1,-0.4,0.7
172,Manu Ginóbili,SG,37,SAS,70,1587,16.2,0.544,0.43799999999999994,0.34600000000000003,2.0,12.8,7.5,28.6,2.2,0.9,18.5,23.9,,1.4,2.3,3.7,0.111,,0.9,0.9,1.7,1.5
173,Rudy Gobert,C,22,UTA,82,2158,21.6,0.627,0.005,0.639,14.3,27.2,20.7,8.2,1.6,7.0,16.9,14.0,,5.0,4.3,9.3,0.20600000000000002,,1.7,2.5,4.2,3.4
174,Drew Gooden,PF,33,WAS,51,864,11.9,0.469,0.214,0.159,9.6,19.3,14.5,8.6,1.2,0.8,8.7,17.0,,0.5,1.2,1.7,0.094,,-1.5,0.1,-1.4,0.1
175,Archie Goodwin,SG,20,PHO,41,535,11.2,0.486,0.204,0.413,5.5,9.7,7.6,12.6,1.7,1.3,16.8,23.4,,-0.2,0.4,0.2,0.013999999999999999,,-2.8,-0.6,-3.4,-0.2
176,Aaron Gordon,PF,19,ORL,47,797,11.4,0.517,0.231,0.293,6.4,17.8,12.0,6.3,1.3,2.2,13.9,15.5,,0.3,0.7,1.0,0.06,,-2.6,-0.1,-2.7,-0.2
177,Ben Gordon,SG,31,ORL,56,790,10.6,0.5379999999999999,0.32899999999999996,0.22699999999999998,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,,0.1,0.2,0.3,0.015,,-2.0,-2.2,-4.2,-0.4
178,Drew Gordon,PF,24,PHI,9,71,3.7,0.428,0.158,0.105,10.2,17.7,13.7,4.8,0.7,0.0,28.7,17.1,,-0.2,0.1,-0.1,-0.09300000000000001,,-7.1,-2.4,-9.5,-0.1
179,Eric Gordon,SG,26,NOP,61,2018,12.7,0.544,0.45399999999999996,0.192,1.6,7.4,4.5,17.6,1.3,0.5,14.0,19.8,,2.2,0.7,2.9,0.069,,0.2,-1.2,-1.0,0.5
180,Marcin Gortat,C,30,WAS,82,2453,18.2,0.5870000000000001,0.004,0.226,8.5,24.1,16.5,6.5,1.0,3.6,10.5,17.6,,4.4,4.2,8.6,0.168,,0.6,0.9,1.5,2.1
181,Danny Granger,SF,31,MIA,30,613,8.6,0.527,0.519,0.228,4.0,11.5,7.8,4.4,1.1,0.8,11.9,15.5,,0.2,0.3,0.6,0.046,,-2.5,-1.3,-3.9,-0.3
182,Jerami Grant,SF,20,PHI,65,1377,8.7,0.47,0.44299999999999995,0.5479999999999999,3.7,12.3,7.8,9.4,1.5,4.0,16.3,16.5,,-0.9,1.4,0.5,0.019,,-3.9,0.6,-3.3,-0.5
183,Danny Green,SG,27,SAS,81,2312,16.5,0.596,0.619,0.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,,4.0,3.9,7.8,0.163,,2.6,2.0,4.6,3.8
184,Draymond Green,PF,24,GSW,79,2490,16.4,0.54,0.43,0.261,5.1,22.4,14.0,16.1,2.4,2.9,13.5,17.2,,3.3,5.2,8.5,0.163,,0.7,2.8,3.5,3.5
185,Erick Green,PG,23,DEN,43,410,8.9,0.436,0.29,0.07400000000000001,1.8,6.6,4.1,15.1,1.5,0.0,7.7,19.1,,-0.1,0.1,0.0,0.0,,-3.0,-1.3,-4.3,-0.2
186,Gerald Green,SG,29,PHO,74,1446,15.4,0.532,0.49700000000000005,0.154,2.5,11.7,7.0,10.9,1.4,0.6,11.1,28.4,,1.0,1.0,1.9,0.065,,1.2,-1.5,-0.3,0.6
187,JaMychal Green,PF,24,TOT,24,164,14.9,0.603,0.128,0.213,13.3,18.0,15.7,4.0,1.6,2.4,21.4,18.3,,0.1,0.3,0.4,0.11900000000000001,,-1.9,0.6,-1.3,0.0
188,Jeff Green,SF,28,TOT,78,2454,14.4,0.534,0.302,0.297,2.9,12.1,7.5,8.8,1.1,1.1,9.0,21.9,,2.7,2.4,5.2,0.10099999999999999,,0.5,-0.7,-0.2,1.2
189,Willie Green,SG,33,ORL,52,951,7.9,0.47700000000000004,0.395,0.111,1.6,7.9,4.7,10.9,1.4,0.4,13.0,17.6,,-0.4,0.4,-0.1,-0.003,,-3.2,-1.0,-4.2,-0.5
190,Blake Griffin,PF,25,LAC,67,2356,22.8,0.551,0.022000000000000002,0.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,,6.6,2.4,9.0,0.183,,3.8,0.2,4.0,3.6
191,Jorge Gutiérrez,PG,26,TOT,20,175,11.0,0.5670000000000001,0.073,0.317,3.3,12.9,8.1,19.6,1.8,0.0,20.4,15.2,,0.1,0.2,0.3,0.08800000000000001,,-4.5,1.0,-3.5,-0.1
192,P.J. Hairston,SG,22,CHO,45,687,9.0,0.446,0.606,0.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,,-0.5,0.8,0.3,0.022000000000000002,,-2.6,-0.2,-2.9,-0.1
193,Jordan Hamilton,SF,24,LAC,14,122,8.3,0.5429999999999999,0.6,0.0,1.9,12.7,7.4,8.2,0.8,0.0,10.3,14.4,,0.1,0.1,0.1,0.059000000000000004,,-1.7,-0.7,-2.4,0.0
194,Justin Hamilton,C,24,TOT,41,712,14.6,0.551,0.174,0.264,9.3,12.7,11.0,8.1,2.0,3.4,11.6,14.2,,1.0,0.5,1.5,0.102,,-0.5,-0.4,-0.8,0.2
195,Tyler Hansbrough,PF,29,TOR,74,1058,13.3,0.597,0.042,0.8420000000000001,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,,2.6,0.9,3.4,0.156,,-0.7,-0.6,-1.3,0.2
196,Tim Hardaway Jr.,SG,22,NYK,70,1681,12.1,0.512,0.494,0.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,,0.8,0.0,0.8,0.023,,0.2,-3.0,-2.8,-0.3
197,James Harden,SG,25,HOU,81,2981,26.7,0.605,0.37799999999999995,0.561,2.8,14.2,8.5,34.6,2.6,1.6,14.9,31.3,,12.2,4.2,16.4,0.265,,7.0,1.8,8.8,8.1
198,Maurice Harkless,SF,21,ORL,45,674,8.4,0.449,0.354,0.259,6.3,11.6,8.9,5.4,2.4,1.1,13.3,13.7,,-0.3,0.6,0.3,0.021,,-3.8,0.2,-3.6,-0.3
199,Devin Harris,PG,31,DAL,76,1685,14.8,0.5589999999999999,0.508,0.309,0.8,8.0,4.4,20.4,2.3,0.7,12.5,18.0,,2.9,1.3,4.2,0.12,,0.6,0.8,1.4,1.4
200,Gary Harris,SG,20,DEN,55,719,4.9,0.395,0.475,0.217,3.0,6.7,4.8,5.9,2.7,0.8,13.8,16.6,,-1.2,0.5,-0.7,-0.046,,-5.6,0.3,-5.3,-0.6
201,Joe Harris,SG,23,CLE,51,493,5.6,0.537,0.7,0.125,1.7,7.8,4.8,7.7,0.7,0.3,17.6,14.1,,0.0,0.2,0.2,0.018000000000000002,,-4.0,-1.6,-5.6,-0.4
202,Tobias Harris,SF,22,ORL,68,2369,16.7,0.551,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,,3.0,1.8,4.8,0.098,,1.1,-0.6,0.5,1.5
203,Udonis Haslem,PF,34,MIA,62,995,10.6,0.488,0.042,0.268,8.8,22.1,15.6,7.4,1.1,1.1,13.3,14.6,,0.4,1.0,1.4,0.066,,-3.0,-0.8,-3.7,-0.4
204,Spencer Hawes,PF,26,LAC,73,1274,9.8,0.478,0.424,0.16399999999999998,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,,-0.3,1.5,1.2,0.044000000000000004,,-3.0,0.7,-2.3,-0.1
205,Chuck Hayes,C,31,TOR,29,255,10.4,0.49200000000000005,0.0,0.239,8.1,14.9,11.5,11.3,2.0,1.3,13.6,10.4,,0.3,0.2,0.5,0.091,,-2.1,1.0,-1.0,0.1
206,Gordon Hayward,SF,24,UTA,76,2618,20.2,0.5670000000000001,0.304,0.425,2.4,14.0,8.2,21.7,2.2,0.9,13.8,26.2,,5.8,2.9,8.7,0.159,,3.5,0.5,4.0,4.0
207,Brendan Haywood,C,35,CLE,22,119,9.1,0.49,0.0,0.433,5.9,21.9,14.0,2.5,0.9,6.6,21.9,17.3,,-0.2,0.2,0.0,0.008,,-7.0,0.7,-6.3,-0.1
208,Gerald Henderson,SG,27,CHO,80,2315,13.2,0.514,0.161,0.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,,1.3,2.3,3.6,0.07400000000000001,,-1.3,0.0,-1.4,0.4
209,Xavier Henry,SF,23,LAL,9,86,4.9,0.424,0.0,1.8459999999999999,2.5,2.7,2.6,4.8,1.8,0.0,11.3,13.7,,-0.1,0.0,-0.1,-0.03,,-4.9,-2.3,-7.2,-0.1
210,John Henson,C,24,MIL,67,1228,18.0,0.578,0.0,0.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,,1.3,2.4,3.6,0.142,,-1.5,2.2,0.7,0.8
211,Roy Hibbert,C,28,IND,76,1926,15.4,0.501,0.003,0.287,9.0,21.9,15.5,7.4,0.5,5.1,11.8,21.3,,1.0,3.2,4.2,0.105,,-1.8,0.6,-1.2,0.4
212,J.J. Hickson,C,26,DEN,73,1411,14.3,0.504,0.004,0.43799999999999994,11.1,24.0,17.3,6.5,1.3,1.9,14.9,19.7,,0.5,1.4,1.8,0.062,,-1.6,-1.1,-2.7,-0.2
213,Nenê,PF,32,WAS,67,1693,14.3,0.534,0.008,0.336,5.7,17.0,11.5,12.0,2.0,1.0,15.2,21.8,,0.5,2.5,3.0,0.086,,-1.7,0.9,-0.8,0.5
214,George Hill,PG,28,IND,43,1267,21.5,0.579,0.361,0.267,2.2,13.3,7.8,31.4,1.8,0.9,10.3,23.8,,3.7,1.6,5.4,0.203,,4.1,1.2,5.3,2.3
215,Jordan Hill,C,27,LAL,70,1874,16.2,0.494,0.013999999999999999,0.21600000000000003,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,,1.1,1.1,2.2,0.055,,-0.6,-1.6,-2.2,-0.1
216,Solomon Hill,SF,23,IND,82,2381,10.2,0.507,0.32799999999999996,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,,0.9,2.6,3.5,0.07200000000000001,,-2.0,0.5,-1.5,0.3
217,Kirk Hinrich,SG,34,CHI,66,1610,6.8,0.46799999999999997,0.441,0.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,,-0.3,1.3,1.0,0.03,,-3.8,0.0,-3.8,-0.7
218,Jrue Holiday,PG,24,NOP,40,1303,18.8,0.522,0.253,0.142,2.8,9.0,5.9,34.9,2.5,1.3,13.8,23.1,,2.3,1.1,3.4,0.124,,2.5,0.3,2.8,1.6
219,Justin Holiday,SG,25,GSW,59,657,12.1,0.498,0.46399999999999997,0.191,2.0,9.7,6.0,10.1,3.0,1.4,10.2,18.8,,0.2,1.0,1.3,0.092,,-2.4,1.0,-1.4,0.1
220,Ryan Hollins,C,30,SAC,46,441,13.1,0.648,0.0,0.659,9.6,16.6,13.2,5.0,0.7,3.4,19.1,13.1,,0.7,0.3,1.0,0.10400000000000001,,-2.1,-0.1,-2.3,0.0
221,Rodney Hood,SG,22,UTA,50,1064,12.3,0.529,0.455,0.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,,1.3,0.9,2.2,0.098,,-1.0,0.3,-0.7,0.3
222,Al Horford,C,28,ATL,76,2318,21.4,0.563,0.037000000000000005,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,,5.1,3.6,8.7,0.179,,2.6,1.5,4.1,3.6
223,Dwight Howard,C,29,HOU,41,1223,19.2,0.596,0.005,0.6409999999999999,10.0,28.9,19.5,7.3,1.1,3.4,17.5,23.3,,1.4,2.2,3.6,0.14,,-0.3,-0.1,-0.4,0.5
224,Lester Hudson,SG,30,LAC,5,56,16.0,0.5710000000000001,0.429,0.28600000000000003,2.1,13.8,8.0,12.6,5.4,1.5,16.0,15.1,,0.1,0.1,0.2,0.141,,-0.7,4.8,4.1,0.1
225,Robbie Hummel,SF,25,MIN,45,742,9.7,0.536,0.297,0.16899999999999998,4.6,16.4,10.3,5.6,1.1,1.0,8.9,12.1,,0.7,0.1,0.8,0.05,,-2.7,-1.4,-4.1,-0.4
226,Kris Humphries,PF,29,WAS,64,1345,15.4,0.512,0.016,0.262,10.1,24.4,17.4,6.7,1.3,1.5,8.5,18.3,,1.6,2.1,3.8,0.134,,-1.0,0.0,-1.0,0.3
227,Serge Ibaka,PF,25,OKC,64,2116,16.6,0.5489999999999999,0.261,0.14,7.0,18.1,12.6,4.2,0.7,5.8,10.4,18.9,,2.9,2.7,5.6,0.127,,0.5,0.4,0.9,1.6
228,Andre Iguodala,SF,31,GSW,77,2069,12.3,0.5529999999999999,0.42700000000000005,0.23,2.4,10.8,6.7,14.6,2.1,0.9,13.9,13.3,,2.3,2.8,5.1,0.11699999999999999,,-0.4,1.4,0.9,1.5
229,Ersan İlyasova,PF,27,MIL,58,1319,16.8,0.5539999999999999,0.341,0.192,7.0,17.0,12.0,7.4,1.4,1.2,6.9,22.1,,2.3,1.7,4.0,0.146,,1.6,-0.5,1.1,1.0
230,Joe Ingles,SF,27,UTA,79,1673,9.6,0.5329999999999999,0.5710000000000001,0.113,1.5,10.5,6.0,16.8,2.3,0.5,20.9,12.9,,0.5,1.6,2.2,0.062,,-2.3,1.1,-1.2,0.3
231,Kyrie Irving,PG,22,CLE,75,2730,21.5,0.583,0.306,0.29600000000000004,2.3,7.5,5.0,25.0,2.2,0.6,11.8,26.2,,8.4,2.0,10.4,0.183,,4.4,-0.4,4.1,4.2
232,Jarrett Jack,PG,31,BRK,80,2241,14.6,0.522,0.179,0.278,1.0,11.3,6.1,27.3,1.7,0.5,17.2,22.6,,1.1,1.4,2.6,0.055,,-0.4,-0.7,-1.1,0.5
233,Reggie Jackson,PG,24,TOT,77,2268,17.2,0.511,0.242,0.21899999999999997,2.6,12.9,7.8,34.8,1.4,0.3,14.6,24.6,,3.3,1.7,4.9,0.10400000000000001,,1.8,-0.6,1.1,1.8
234,Bernard James,C,29,DAL,16,158,16.0,0.593,0.0,0.852,12.5,14.6,13.5,3.4,0.6,7.7,13.9,12.2,,0.4,0.2,0.5,0.165,,-0.5,1.2,0.8,0.1
235,LeBron James,SF,30,CLE,69,2493,25.9,0.5770000000000001,0.265,0.413,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,,7.4,2.9,10.4,0.19899999999999998,,6.1,1.0,7.1,5.7
236,Al Jefferson,C,30,CHO,65,1992,19.7,0.5,0.005,0.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,,1.3,3.4,4.7,0.113,,0.9,0.7,1.6,1.8
237,Cory Jefferson,PF,24,BRK,50,531,13.2,0.48,0.09,0.32299999999999995,10.0,20.6,15.3,4.8,1.0,3.2,9.5,18.1,,0.2,0.6,0.8,0.071,,-2.1,-0.9,-3.0,-0.1
238,Richard Jefferson,SF,34,DAL,74,1244,11.3,0.5770000000000001,0.478,0.35200000000000004,2.2,14.0,8.1,7.0,1.3,0.7,12.2,15.3,,1.4,0.9,2.3,0.08800000000000001,,-0.8,0.0,-0.8,0.4
239,John Jenkins,SG,23,ATL,24,297,15.9,0.629,0.525,0.192,0.8,13.8,7.5,7.0,1.7,0.0,6.9,17.8,,0.6,0.3,0.9,0.147,,0.8,-0.5,0.3,0.2
240,Brandon Jennings,PG,25,DET,41,1173,19.7,0.522,0.389,0.263,1.9,8.0,4.8,39.9,1.9,0.3,12.9,26.3,,2.6,0.7,3.3,0.136,,4.0,-0.6,3.3,1.6
241,Jonas Jerebko,PF,27,TOT,75,1230,15.0,0.5489999999999999,0.369,0.174,8.0,17.2,12.5,9.0,1.9,1.1,9.7,16.2,,2.0,1.4,3.5,0.135,,0.2,0.6,0.9,0.9
242,Grant Jerrett,PF,21,TOT,8,51,1.5,0.303,0.5770000000000001,0.038,4.4,15.2,9.9,9.6,2.1,3.1,10.2,25.4,,-0.2,0.1,-0.1,-0.128,,-10.0,-0.9,-10.8,-0.1
243,Amir Johnson,PF,27,TOR,75,1979,15.4,0.603,0.08900000000000001,0.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,,3.5,1.6,5.1,0.124,,0.0,-0.1,-0.1,0.9
