Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
186,Stan Kimbrough,PG,26,SAC,3,15,8.2,0.41700000000000004,0.33299999999999996,0.0,0.0,0.0,0.0,9.3,3.2,0.0,0.0,16.3,,0.0,0.0,0.0,0.027000000000000003,,-2.7,0.3,-2.5,0.0
187,Bernard King,SF,36,NJN,32,430,15.7,0.552,0.04,0.322,8.9,10.5,9.7,6.8,1.3,0.4,9.4,21.8,,0.7,0.4,1.2,0.134,,-0.2,-0.8,-1.0,0.1
188,Rich King,C,23,SEA,3,12,8.7,0.51,0.0,0.4,9.6,39.6,24.3,11.7,0.0,0.0,33.8,31.1,,0.0,0.0,0.0,-0.105,,-7.8,-1.9,-9.7,0.0
189,Stacey King,C,26,CHI,76,1059,12.8,0.518,0.018000000000000002,0.359,11.1,11.5,11.3,9.2,1.3,1.3,15.1,18.9,,0.9,1.0,1.9,0.08800000000000001,,-1.9,-1.3,-3.2,-0.3
190,Greg Kite,C,31,ORL,64,640,5.3,0.47100000000000003,0.012,0.28600000000000003,12.4,21.1,17.0,2.1,1.0,1.1,27.0,8.7,,-0.2,0.9,0.6,0.047,,-5.4,0.1,-5.3,-0.5
191,Joe Kleine,C,31,BOS,78,1129,9.6,0.439,0.022000000000000002,0.217,11.5,23.1,17.4,4.4,0.8,0.9,11.2,12.7,,0.2,1.3,1.5,0.064,,-2.6,-0.9,-3.5,-0.4
192,Negele Knight,PG,25,PHO,52,888,8.9,0.444,0.022000000000000002,0.271,3.6,4.4,4.0,21.9,1.2,0.3,17.1,19.9,,-0.4,0.5,0.1,0.006999999999999999,,-2.9,-1.7,-4.6,-0.6
193,Bart Kofoed,SG,28,BOS,7,41,14.9,0.444,0.077,1.077,0.0,2.7,1.4,30.5,2.5,1.5,13.5,23.5,,0.0,0.0,0.0,0.054000000000000006,,0.0,-0.5,-0.5,0.0
194,Jon Koncak,C,29,ATL,78,1975,9.2,0.47600000000000003,0.03,0.187,5.4,19.2,12.0,8.9,1.9,3.2,15.2,7.1,,0.8,2.2,3.1,0.07400000000000001,,-3.1,2.6,-0.5,0.8
195,Larry Krystkowiak,PF,28,UTA,71,1362,11.7,0.524,0.002,0.34600000000000003,6.4,16.6,11.7,7.1,1.5,0.6,11.2,17.4,,1.1,1.5,2.6,0.09,,-2.4,-0.1,-2.5,-0.2
196,Christian Laettner,PF,23,MIN,81,2823,17.3,0.564,0.038,0.521,7.4,22.7,15.1,13.4,1.9,1.9,17.4,24.9,,2.2,2.8,5.0,0.085,,0.0,-0.2,-0.2,1.3
197,Bill Laimbeer,C,35,DET,79,1933,14.3,0.5539999999999999,0.047,0.18100000000000002,6.0,18.5,12.0,9.7,1.2,1.3,8.7,15.1,,3.3,2.1,5.4,0.133,,-0.5,1.3,0.8,1.4
198,Jerome Lane,PF,26,CLE,21,149,18.1,0.47,0.0,0.37,19.3,21.4,20.4,16.7,4.1,1.2,10.0,20.8,,0.2,0.3,0.5,0.155,,-1.5,1.5,-0.1,0.1
199,Andrew Lang,C,26,PHI,73,1861,9.3,0.48100000000000004,0.013999999999999999,0.325,7.9,17.4,12.7,5.8,1.2,4.5,18.2,11.1,,-0.2,2.0,1.7,0.045,,-4.4,1.3,-3.1,-0.6
200,Doug Lee,SG,28,NJN,5,33,-0.2,0.35700000000000004,0.429,0.0,0.0,6.6,3.3,19.8,0.0,1.9,30.0,12.7,,-0.1,0.0,0.0,-0.067,,-8.3,-0.5,-8.8,-0.1
201,Tim Legler,SG,26,TOT,33,635,13.3,0.531,0.27,0.295,3.9,6.3,5.0,11.4,1.8,0.6,9.3,19.3,,0.8,0.0,0.8,0.059000000000000004,,-0.3,-1.5,-1.8,0.0
202,Jim Les,PG,29,SAC,73,881,14.7,0.584,0.595,0.193,2.4,9.1,5.6,26.5,2.2,0.5,14.6,15.2,,1.7,0.6,2.3,0.127,,1.8,0.2,2.0,0.9
203,Reggie Lewis,SG,27,BOS,80,3144,17.4,0.529,0.043,0.267,3.2,9.2,6.3,14.3,1.9,1.5,7.8,23.6,,5.4,3.0,8.3,0.127,,1.5,0.5,2.0,3.2
204,Marcus Liberty,SF,24,DEN,78,1585,12.5,0.456,0.095,0.252,8.7,13.7,11.2,9.7,1.9,0.8,10.3,19.7,,0.2,2.0,2.2,0.066,,-1.0,-0.1,-1.2,0.3
205,Todd Lichti,SG,26,DEN,48,752,12.9,0.516,0.022000000000000002,0.37,4.9,9.5,7.2,10.2,1.8,0.9,13.2,20.0,,0.4,0.8,1.2,0.078,,-1.0,-0.1,-1.1,0.2
206,Alton Lister,C,34,GSW,20,174,4.3,0.47200000000000003,0.0,0.31,9.6,18.6,14.1,3.8,0.0,3.2,27.4,15.4,,-0.3,0.1,-0.2,-0.043,,-7.5,-0.8,-8.3,-0.3
207,Brad Lohaus,PF,28,MIL,80,1766,13.3,0.55,0.375,0.16399999999999998,3.8,14.3,9.0,10.8,1.3,2.7,12.4,18.2,,1.4,1.3,2.7,0.073,,0.1,-0.1,0.0,0.9
208,Grant Long,PF,26,MIA,76,2728,14.7,0.532,0.031,0.40299999999999997,8.1,15.9,11.9,10.5,1.9,0.8,11.8,18.0,,3.6,2.9,6.5,0.115,,0.2,0.3,0.5,1.7
209,Luc Longley,C,24,MIN,55,1045,10.7,0.491,0.0,0.253,8.2,19.3,13.8,7.6,2.3,4.7,21.3,17.5,,-1.1,1.3,0.2,0.006999999999999999,,-5.0,1.2,-3.7,-0.5
210,Kevin Lynch,SG,24,CHH,40,324,7.6,0.568,0.017,0.644,4.2,7.3,5.8,9.7,1.6,1.1,24.1,12.7,,0.0,0.2,0.2,0.031,,-3.9,0.3,-3.6,-0.1
211,Sam Mack,SF,22,SAS,40,267,13.7,0.495,0.18600000000000003,0.49200000000000005,8.1,12.3,10.3,8.5,2.6,1.2,13.3,27.3,,0.0,0.4,0.3,0.06,,-3.5,-0.5,-4.0,-0.1
212,Don MacLean,PF,23,WSB,62,674,14.0,0.49700000000000005,0.017,0.307,5.4,15.2,10.2,9.6,0.8,0.4,9.3,28.5,,0.1,0.3,0.4,0.03,,-2.0,-2.7,-4.7,-0.5
213,Mark Macon,PG,23,DEN,48,1141,8.8,0.439,0.016,0.157,3.0,6.5,4.8,15.6,2.9,0.2,15.0,17.1,,-0.8,1.3,0.5,0.022000000000000002,,-4.8,1.0,-3.8,-0.5
214,Rick Mahorn,PF,34,NJN,74,1077,10.3,0.5539999999999999,0.013999999999999999,0.514,9.4,18.9,14.1,4.2,0.9,1.8,18.1,12.5,,0.8,1.5,2.3,0.102,,-3.3,0.5,-2.8,-0.2
215,Dan Majerle,SG,27,PHO,82,3199,15.4,0.573,0.4,0.23800000000000002,4.3,8.9,6.7,13.4,2.1,0.6,9.9,17.3,,6.6,3.2,9.8,0.147,,2.1,0.4,2.5,3.6
216,Jeff Malone,SG,31,UTA,79,2558,13.7,0.5379999999999999,0.006999999999999999,0.23,1.4,6.1,3.9,8.2,0.8,0.1,8.6,24.4,,2.4,1.2,3.6,0.068,,-0.9,-2.2,-3.1,-0.7
217,Karl Malone,PF,29,UTA,82,3099,26.2,0.612,0.013999999999999999,0.579,8.6,24.6,16.9,16.9,2.0,1.8,11.7,28.4,,10.4,5.0,15.4,0.23800000000000002,,6.0,1.4,7.3,7.3
218,Moses Malone,C,37,MIL,11,104,18.7,0.449,0.0,0.738,24.2,26.9,25.6,9.6,0.5,5.0,15.2,27.1,,0.0,0.1,0.1,0.069,,-0.1,-3.1,-3.2,0.0
219,Danny Manning,PF,26,LAC,79,2761,19.6,0.565,0.022000000000000002,0.35100000000000003,7.8,13.1,10.4,11.7,1.9,2.3,12.6,27.2,,4.7,3.1,7.9,0.13699999999999998,,1.9,0.1,2.0,2.8
220,Šarūnas Marčiulionis,SF,28,GSW,30,836,20.4,0.618,0.046,0.649,5.3,7.6,6.5,19.0,2.9,0.1,15.3,24.3,,2.3,0.6,3.0,0.17,,2.4,0.4,2.8,1.0
